filename,n_objects,class,split
6355.jpg,18,shoes,train
6356.jpg,85,shoes,train
6357.jpg,168,shoes,train
6358.jpg,30,shoes,train
6359.jpg,239,shoes,train
636.jpg,11,cranes,train
6360.jpg,8,shoes,train
6361.jpg,12,shoes,train
6362.jpg,8,shoes,train
6363.jpg,52,shoes,train
6364.jpg,36,shoes,train
6365.jpg,12,shoes,train
6366.jpg,84,shoes,train
6367.jpg,16,shoes,train
6368.jpg,51,shoes,train
6369.jpg,16,shoes,train
637.jpg,32,cranes,train
6370.jpg,10,shoes,train
6371.jpg,39,shoes,train
6372.jpg,10,shoes,train
6373.jpg,52,shoes,train
6374.jpg,13,beads,train
6375.jpg,39,beads,train
6376.jpg,17,beads,train
6377.jpg,118,beads,train
6378.jpg,83,beads,train
6379.jpg,116,beads,train
638.jpg,38,cranes,train
6380.jpg,34,beads,train
6381.jpg,35,beads,train
6382.jpg,67,beads,train
6383.jpg,41,beads,train
6384.jpg,34,beads,train
6385.jpg,36,beads,train
6386.jpg,41,beads,train
6387.jpg,13,beads,train
6388.jpg,145,beads,train
6389.jpg,104,beads,train
639.jpg,23,cranes,train
6390.jpg,21,beads,train
6391.jpg,13,beads,train
6392.jpg,44,beads,train
6393.jpg,18,beads,train
6394.jpg,100,beads,train
6395.jpg,39,beads,train
6396.jpg,106,beads,train
6397.jpg,131,beads,train
6398.jpg,28,beads,train
6399.jpg,114,beads,train
64.jpg,18,tomatoes,train
640.jpg,18,cranes,train
6400.jpg,147,beads,train
6401.jpg,33,beads,train
6402.jpg,44,beads,train
6403.jpg,13,beads,train
6404.jpg,79,beads,train
6405.jpg,38,beads,train
6406.jpg,61,beads,train
6407.jpg,13,beads,train
6408.jpg,104,beads,train
6409.jpg,104,beads,train
6410.jpg,112,beads,train
6411.jpg,100,beads,train
6412.jpg,101,beads,train
6413.jpg,34,beads,train
6414.jpg,35,beads,train
6415.jpg,104,beads,train
6416.jpg,48,beads,train
6417.jpg,81,beads,train
6418.jpg,111,beads,train
6419.jpg,104,beads,train
642.jpg,18,cranes,train
6420.jpg,13,beads,train
6421.jpg,102,beads,train
6422.jpg,13,beads,train
6423.jpg,91,beads,train
6424.jpg,28,beads,train
6425.jpg,13,beads,train
6426.jpg,37,beads,train
6427.jpg,15,beads,train
6428.jpg,89,beads,train
6429.jpg,68,beads,train
643.jpg,15,cranes,train
6430.jpg,205,beads,train
6431.jpg,24,beads,train
6432.jpg,72,beads,train
6433.jpg,38,beads,train
6434.jpg,44,beads,train
6435.jpg,19,beads,train
6436.jpg,108,beads,train
6437.jpg,28,beads,train
6438.jpg,13,beads,train
6439.jpg,28,beads,train
644.jpg,21,cranes,train
6440.jpg,96,beads,train
6441.jpg,104,beads,train
6442.jpg,108,beads,train
6443.jpg,105,beads,train
6444.jpg,32,beads,train
6445.jpg,13,beads,train
6446.jpg,59,beads,train
6447.jpg,108,beads,train
6448.jpg,19,beads,train
6449.jpg,107,beads,train
645.jpg,95,cranes,train
6450.jpg,106,beads,train
6451.jpg,34,beads,train
6452.jpg,66,beads,train
6453.jpg,15,beads,train
6454.jpg,25,beads,train
6455.jpg,39,beads,train
6456.jpg,13,beads,train
6457.jpg,110,beads,train
6458.jpg,74,beads,train
6459.jpg,89,beads,train
646.jpg,23,cranes,train
6460.jpg,102,beads,train
6461.jpg,31,beads,train
6462.jpg,39,beads,train
6463.jpg,53,beads,train
6464.jpg,55,beads,train
6465.jpg,39,beads,train
6466.jpg,107,beads,train
6467.jpg,109,beads,train
6468.jpg,107,beads,train
6469.jpg,13,beads,train
647.jpg,11,cranes,train
6470.jpg,93,beads,train
6471.jpg,94,beads,train
6472.jpg,109,beads,train
6473.jpg,59,beads,train
6474.jpg,21,beads,train
6475.jpg,84,beads,train
6476.jpg,156,beads,train
6477.jpg,29,beads,train
6478.jpg,93,beads,train
6479.jpg,30,beads,train
648.jpg,14,cranes,train
6480.jpg,34,beads,train
6481.jpg,78,beads,train
6482.jpg,108,beads,train
6483.jpg,91,beads,train
6484.jpg,13,beads,train
6485.jpg,88,beads,train
6486.jpg,34,beads,train
6487.jpg,102,beads,train
6488.jpg,95,beads,train
6489.jpg,105,beads,train
649.jpg,8,cranes,train
6490.jpg,101,beads,train
6491.jpg,112,beads,train
6492.jpg,114,beads,train
6493.jpg,77,beads,train
6494.jpg,101,beads,train
6495.jpg,13,beads,train
6496.jpg,29,beads,train
6497.jpg,32,beads,train
6498.jpg,59,beads,train
6499.jpg,14,beads,train
65.jpg,29,tomatoes,train
650.jpg,44,cranes,train
6500.jpg,34,beads,train
6501.jpg,24,beads,train
6502.jpg,59,beads,train
6503.jpg,37,beads,train
6504.jpg,13,beads,train
6505.jpg,109,beads,train
6506.jpg,37,beads,train
6507.jpg,14,beads,train
6508.jpg,36,beads,train
6509.jpg,67,beads,train
651.jpg,71,cranes,train
6510.jpg,37,beads,train
6511.jpg,33,beads,train
6513.jpg,93,beads,train
6514.jpg,31,beads,train
6515.jpg,113,beads,train
6516.jpg,92,beads,train
6517.jpg,20,beads,train
6518.jpg,103,beads,train
6519.jpg,38,beads,train
652.jpg,8,cranes,train
6520.jpg,40,beads,train
6521.jpg,106,beads,train
6522.jpg,115,beads,train
6523.jpg,33,beads,train
6524.jpg,299,beads,train
6525.jpg,33,beads,train
6526.jpg,101,beads,train
6527.jpg,101,beads,train
6528.jpg,60,beads,train
6529.jpg,28,beads,train
653.jpg,13,cranes,train
6530.jpg,40,beads,train
6531.jpg,40,beads,train
6532.jpg,22,beads,train
6533.jpg,59,beads,train
6534.jpg,34,beads,train
6535.jpg,33,beads,train
6536.jpg,100,beads,train
6537.jpg,81,beads,train
6538.jpg,102,beads,train
6539.jpg,82,beads,train
6540.jpg,103,beads,train
6541.jpg,37,beads,train
6542.jpg,21,beads,train
6543.jpg,106,beads,train
6544.jpg,38,beads,train
6545.jpg,33,beads,train
6546.jpg,111,beads,train
6547.jpg,72,sunglasses,test
6548.jpg,18,sunglasses,test
6549.jpg,16,sunglasses,test
655.jpg,24,cranes,train
6550.jpg,14,sunglasses,test
6551.jpg,15,pigeons,train
6552.jpg,16,pigeons,train
6553.jpg,40,pigeons,train
6554.jpg,32,pigeons,train
6555.jpg,134,pigeons,train
6556.jpg,85,pigeons,train
6557.jpg,55,pigeons,train
6558.jpg,69,pigeons,train
6559.jpg,66,pigeons,train
656.jpg,36,cranes,train
6560.jpg,29,pigeons,train
6561.jpg,56,pigeons,train
6562.jpg,14,pigeons,train
6563.jpg,21,pigeons,train
6564.jpg,12,pigeons,train
6565.jpg,14,pigeons,train
6566.jpg,32,pigeons,train
6567.jpg,21,pigeons,train
6568.jpg,13,pigeons,train
6569.jpg,124,pigeons,train
657.jpg,25,cranes,train
6570.jpg,186,pigeons,train
6571.jpg,125,oranges,train
6572.jpg,49,oranges,train
6573.jpg,110,oranges,train
6574.jpg,109,oranges,train
6575.jpg,222,oranges,train
6576.jpg,146,oranges,train
6577.jpg,134,oranges,train
6578.jpg,135,oranges,train
6579.jpg,15,oranges,train
658.jpg,24,cranes,train
6580.jpg,40,oranges,train
6581.jpg,136,oranges,train
6582.jpg,9,oranges,train
6583.jpg,15,oranges,train
6584.jpg,114,oranges,train
6585.jpg,77,oranges,train
6586.jpg,47,oranges,train
6587.jpg,35,oranges,train
6588.jpg,30,oranges,train
6589.jpg,22,oranges,train
659.jpg,8,cranes,train
6590.jpg,250,oranges,train
6591.jpg,120,pencils,train
6592.jpg,12,pencils,train
6593.jpg,24,pencils,train
6594.jpg,24,pencils,train
6595.jpg,12,pencils,train
6596.jpg,11,pencils,train
6597.jpg,61,pencils,train
6598.jpg,12,pencils,train
6599.jpg,12,pencils,train
66.jpg,149,tomatoes,train
6600.jpg,12,pencils,train
6601.jpg,61,pencils,train
6602.jpg,38,pencils,train
6603.jpg,24,pencils,train
6604.jpg,13,pencils,train
6605.jpg,49,pencils,train
6606.jpg,20,pencils,train
6607.jpg,24,pencils,train
6608.jpg,13,pencils,train
6609.jpg,12,pencils,train
6610.jpg,24,pencils,train
6611.jpg,20,pencils,train
6612.jpg,12,pencils,train
6613.jpg,15,pencils,train
6614.jpg,40,pencils,train
6615.jpg,17,pens,train
6616.jpg,8,pens,train
6617.jpg,12,pens,train
6618.jpg,15,pens,train
6619.jpg,10,pens,train
662.jpg,31,cranes,train
6620.jpg,8,pens,train
6621.jpg,12,pens,train
6622.jpg,8,pens,train
6623.jpg,13,pens,train
6624.jpg,12,pens,train
6625.jpg,59,pens,train
6626.jpg,13,pens,train
6627.jpg,64,pens,train
6628.jpg,10,pens,train
6629.jpg,12,pens,train
663.jpg,14,cranes,train
6630.jpg,10,pens,train
6631.jpg,14,pens,train
6632.jpg,15,pens,train
6633.jpg,8,pens,train
6634.jpg,9,pens,train
6635.jpg,10,pens,train
6636.jpg,8,pens,train
6637.jpg,20,pens,train
6638.jpg,28,alcohol bottles,train
6639.jpg,53,crows,train
664.jpg,9,cranes,train
6640.jpg,12,crows,train
6641.jpg,12,crows,train
6642.jpg,174,crows,train
6643.jpg,35,markers,test
6644.jpg,500,markers,test
6645.jpg,36,markers,test
6646.jpg,13,markers,test
6647.jpg,199,markers,test
6648.jpg,48,markers,test
6649.jpg,108,markers,test
665.jpg,28,cranes,train
6650.jpg,20,markers,test
6651.jpg,19,markers,test
6652.jpg,33,markers,test
6653.jpg,309,markers,test
6654.jpg,41,markers,test
6655.jpg,240,markers,test
6656.jpg,100,markers,test
6657.jpg,123,markers,test
6658.jpg,361,markers,test
6659.jpg,9,markers,test
666.jpg,14,cranes,train
6660.jpg,10,markers,test
6661.jpg,371,markers,test
6662.jpg,9,geese,train
6663.jpg,15,geese,train
6664.jpg,9,geese,train
6665.jpg,32,geese,train
6666.jpg,15,geese,train
6667.jpg,13,geese,train
6668.jpg,17,geese,train
6669.jpg,15,geese,train
667.jpg,31,cranes,train
6670.jpg,25,geese,train
6671.jpg,18,geese,train
6672.jpg,27,geese,train
6673.jpg,54,geese,train
6674.jpg,11,geese,train
6675.jpg,15,geese,train
6676.jpg,62,geese,train
6677.jpg,10,geese,train
6678.jpg,68,geese,train
6679.jpg,8,geese,train
668.jpg,41,cranes,train
6680.jpg,11,geese,train
6681.jpg,9,geese,train
6682.jpg,48,geese,train
6683.jpg,10,geese,train
6684.jpg,8,geese,train
6685.jpg,17,geese,train
6686.jpg,10,geese,train
6687.jpg,11,geese,train
6688.jpg,14,geese,train
6689.jpg,20,geese,train
669.jpg,92,cranes,train
6690.jpg,19,geese,train
6691.jpg,23,geese,train
6692.jpg,8,geese,train
6693.jpg,37,geese,train
6694.jpg,10,geese,train
6695.jpg,10,geese,train
6696.jpg,43,geese,train
6697.jpg,29,geese,train
6698.jpg,26,geese,train
6699.jpg,19,geese,train
670.jpg,11,cranes,train
6700.jpg,16,geese,train
6701.jpg,11,geese,train
6702.jpg,23,geese,train
6703.jpg,21,geese,train
6704.jpg,17,geese,train
6705.jpg,12,geese,train
6706.jpg,11,geese,train
6707.jpg,8,geese,train
6708.jpg,40,geese,train
6709.jpg,9,geese,train
671.jpg,21,cranes,train
6710.jpg,121,sticky notes,test
6711.jpg,72,markers,test
6712.jpg,36,pencils,train
6713.jpg,190,sheep,test_coco
6714.jpg,26,birds,val_coco
6715.jpg,36,stamps,test
6716.jpg,61,alcohol bottles,train
6717.jpg,36,pencils,train
6718.jpg,82,coins,train
6719.jpg,50,cans,train
672.jpg,13,cranes,train
6720.jpg,20,caps,train
6721.jpg,11,pills,val
6722.jpg,36,shirts,val
6723.jpg,276,go game,train
6724.jpg,59,bowls,train
6725.jpg,20,flowers,val
6726.jpg,48,cartridges,train
6727.jpg,18,pens,train
6728.jpg,99,fresh cut,val
6729.jpg,251,shirts,val
6730.jpg,77,alcohol bottles,train
6731.jpg,36,bricks,train
6732.jpg,39,eggs,test
6733.jpg,24,eggs,test
6734.jpg,38,pens,train
6735.jpg,73,markers,test
6736.jpg,98,comic books,test
6737.jpg,18,plates,train
6738.jpg,53,mini blinds,train
6739.jpg,108,keyboard keys,test
674.jpg,25,cranes,train
6740.jpg,27,cereals,train
6741.jpg,22,shirts,val
6742.jpg,24,comic books,test
6743.jpg,19,carrom board pieces,test
6744.jpg,17,horses,val_coco
6745.jpg,47,mini blinds,train
6746.jpg,34,pens,train
6747.jpg,37,people,train
6748.jpg,27,pills,val
6749.jpg,53,caps,train
675.jpg,12,cranes,train
6750.jpg,109,sheep,test_coco
6751.jpg,142,birds,val_coco
6752.jpg,53,buffaloes,train
6753.jpg,18,birds,val_coco
6754.jpg,108,lipstick,train
6755.jpg,13,pencils,train
6756.jpg,35,eggs,test
6757.jpg,98,stapler pins,train
6758.jpg,26,spoon,train
6759.jpg,17,bowls,train
676.jpg,14,cranes,train
6760.jpg,100,nail polish,test
6761.jpg,75,cans,train
6762.jpg,62,mini blinds,train
6763.jpg,185,people,train
6764.jpg,112,birds,val_coco
6765.jpg,150,bottle caps,val
6766.jpg,85,cans,train
6767.jpg,28,pills,val
6768.jpg,52,cups,train
6769.jpg,226,people,train
677.jpg,24,cranes,train
6770.jpg,54,mini blinds,train
6771.jpg,25,sauce bottles,test
6772.jpg,68,milk cartons,val
6773.jpg,108,boxes,train
6774.jpg,73,fishes,train
6775.jpg,191,shirts,val
6776.jpg,19,fishes,train
6777.jpg,122,alcohol bottles,train
6778.jpg,47,books,val_coco
6779.jpg,119,fresh cut,val
678.jpg,17,cranes,train
6780.jpg,298,buffaloes,train
6781.jpg,23,cereals,train
6782.jpg,17,pills,val
6783.jpg,17,birds,val_coco
6784.jpg,52,books,val_coco
6785.jpg,45,sunglasses,test
6786.jpg,52,oranges,train
6787.jpg,28,ants,val
6788.jpg,211,nail polish,test
6789.jpg,171,windows,train
679.jpg,24,boxes,train
6790.jpg,485,cars,train
6791.jpg,66,coins,train
6792.jpg,42,biscuits,train
6793.jpg,62,caps,train
6794.jpg,27,shirts,val
6795.jpg,99,coins,train
6796.jpg,12,horses,val_coco
6797.jpg,21,bowls,train
6798.jpg,87,birds,val_coco
6799.jpg,48,cups,train
68.jpg,17,tomatoes,train
680.jpg,12,stamps,test
6800.jpg,51,mini blinds,train
6801.jpg,29,books,val_coco
6802.jpg,95,boxes,train
6803.jpg,48,comic books,test
6804.jpg,12,eggs,test
6805.jpg,49,pencils,train
6806.jpg,25,cars,train
6807.jpg,107,coins,train
6808.jpg,19,mini blinds,train
6809.jpg,140,apples,test_coco
681.jpg,24,watches,test
6810.jpg,40,nail polish,test
6811.jpg,209,sheep,test_coco
6812.jpg,73,alcohol bottles,train
6813.jpg,19,carrom board pieces,test
6814.jpg,28,birds,val_coco
6815.jpg,114,nail polish,test
6816.jpg,132,oranges,train
6817.jpg,50,stapler pins,train
6818.jpg,128,roof tiles,train
6819.jpg,12,spoon,train
682.jpg,14,watches,test
6820.jpg,176,go game,train
6821.jpg,42,boxes,train
6822.jpg,175,markers,test
6823.jpg,23,sauce bottles,test
6824.jpg,33,cups,train
6825.jpg,14,horses,val_coco
6826.jpg,135,lipstick,train
6827.jpg,16,sauce bottles,test
6828.jpg,25,nail polish,test
6829.jpg,107,apples,test_coco
683.jpg,30,bowls,train
6830.jpg,96,caps,train
6831.jpg,27,buffaloes,train
6832.jpg,18,bowls,train
6833.jpg,17,deers,test
6834.jpg,270,roof tiles,train
6835.jpg,138,bottle caps,val
6836.jpg,15,books,val_coco
6837.jpg,87,boats,train
6838.jpg,25,comic books,test
6839.jpg,58,watches,test
6840.jpg,19,pills,val
6841.jpg,40,caps,train
6842.jpg,36,legos,test
6843.jpg,24,lipstick,train
6844.jpg,429,roof tiles,train
6845.jpg,27,cups,train
6846.jpg,28,pills,val
6847.jpg,67,sheep,test_coco
6848.jpg,106,cars,train
6849.jpg,22,apples,test_coco
685.jpg,86,apples,test_coco
6850.jpg,25,cereals,train
6851.jpg,108,boats,train
6852.jpg,68,eggs,test
6853.jpg,26,books,val_coco
6854.jpg,8,plates,train
6855.jpg,79,keyboard keys,test
6856.jpg,15,legos,test
6857.jpg,93,sticky notes,test
6858.jpg,93,pills,val
6859.jpg,24,eggs,test
686.jpg,47,apples,test_coco
6860.jpg,512,legos,test
6861.jpg,31,fishes,train
6862.jpg,219,boxes,train
6863.jpg,34,cars,train
6864.jpg,111,cars,train
6865.jpg,162,books,val_coco
6866.jpg,207,books,val_coco
6867.jpg,61,cans,train
6868.jpg,23,cars,train
6869.jpg,13,elephants,test_coco
687.jpg,548,apples,test_coco
6870.jpg,270,roof tiles,train
6871.jpg,17,birds,val_coco
6872.jpg,49,milk cartons,val
6873.jpg,11,birds,val_coco
6874.jpg,24,lipstick,train
6875.jpg,20,books,val_coco
6876.jpg,58,eggs,test
6877.jpg,66,milk cartons,val
6878.jpg,72,mini blinds,train
6879.jpg,16,eggs,test
6880.jpg,106,biscuits,train
6881.jpg,146,cassettes,train
6882.jpg,10,horses,val_coco
6883.jpg,70,oranges,train
6884.jpg,70,cups,train
6885.jpg,167,fresh cut,val
6886.jpg,84,birds,val_coco
6887.jpg,25,caps,train
6888.jpg,153,caps,train
6889.jpg,87,windows,train
689.jpg,63,apples,test_coco
6890.jpg,16,cassettes,train
6891.jpg,30,boxes,train
6892.jpg,54,stamps,test
6893.jpg,81,sheep,test_coco
6894.jpg,173,go game,train
6895.jpg,31,cement bags,train
6896.jpg,15,books,val_coco
6897.jpg,59,milk cartons,val
6898.jpg,221,nail polish,test
6899.jpg,24,pencils,train
69.jpg,22,tomatoes,train
6900.jpg,153,cars,train
6901.jpg,38,sheep,test_coco
6902.jpg,40,cars,train
6903.jpg,46,cans,train
6904.jpg,13,carrom board pieces,test
6905.jpg,49,boxes,train
6906.jpg,36,comic books,test
6907.jpg,53,caps,train
6908.jpg,85,legos,test
6909.jpg,72,pencils,train
691.jpg,109,apples,test_coco
6910.jpg,46,coins,train
6911.jpg,39,pills,val
6912.jpg,12,cars,train
6913.jpg,45,oranges,train
6914.jpg,70,alcohol bottles,train
6915.jpg,30,pencils,train
6916.jpg,65,books,val_coco
6917.jpg,29,cereals,train
6918.jpg,87,nail polish,test
6919.jpg,26,skateboard,val_coco
692.jpg,11,apples,test_coco
6920.jpg,44,comic books,test
6921.jpg,64,people,train
6922.jpg,70,comic books,test
6923.jpg,28,stamps,test
6924.jpg,30,bottle caps,val
6925.jpg,84,bottle caps,val
6926.jpg,238,ants,val
6927.jpg,32,fresh cut,val
6928.jpg,30,eggs,test
6929.jpg,37,mini blinds,train
693.jpg,17,apples,test_coco
6930.jpg,16,cars,train
6931.jpg,355,birds,val_coco
6932.jpg,49,books,val_coco
6933.jpg,19,cups,train
6934.jpg,87,caps,train
6935.jpg,60,nail polish,test
6936.jpg,111,apples,test_coco
6937.jpg,482,cars,train
6938.jpg,45,sauce bottles,test
6939.jpg,62,shirts,val
694.jpg,80,apples,test_coco
6940.jpg,71,go game,train
6941.jpg,93,coins,train
6942.jpg,48,oranges,train
6943.jpg,34,sauce bottles,test
6944.jpg,26,books,val_coco
6945.jpg,379,bricks,train
6946.jpg,12,chopstick,train
6947.jpg,57,straws,train
6948.jpg,166,birds,val_coco
6949.jpg,18,cereals,train
695.jpg,11,apples,test_coco
6950.jpg,24,comic books,test
6951.jpg,47,alcohol bottles,train
6952.jpg,85,caps,train
6953.jpg,18,fishes,train
6954.jpg,78,eggs,test
6955.jpg,25,flower pots,val
6956.jpg,27,elephants,test_coco
6957.jpg,11,horses,val_coco
6958.jpg,104,cars,train
6959.jpg,212,markers,test
6960.jpg,19,carrom board pieces,test
6961.jpg,178,cartridges,train
6962.jpg,29,carrom board pieces,test
6963.jpg,30,boats,train
6964.jpg,75,sticky notes,test
6965.jpg,70,apples,test_coco
6966.jpg,35,oranges,train
6967.jpg,116,alcohol bottles,train
6968.jpg,109,alcohol bottles,train
6969.jpg,949,birds,val_coco
697.jpg,52,apples,test_coco
6970.jpg,303,fishes,train
6971.jpg,101,apples,test_coco
6972.jpg,134,roof tiles,train
6973.jpg,158,nail polish,test
6974.jpg,366,bricks,train
6975.jpg,20,stapler pins,train
6976.jpg,200,buffaloes,train
6977.jpg,101,straws,train
6978.jpg,40,coins,train
6979.jpg,11,horses,val_coco
698.jpg,154,apples,test_coco
6980.jpg,38,elephants,test_coco
6981.jpg,57,birds,val_coco
6982.jpg,27,cereals,train
6983.jpg,40,pills,val
6984.jpg,89,cement bags,train
6985.jpg,143,comic books,test
6986.jpg,32,stamps,test
6987.jpg,64,straws,train
6988.jpg,24,pills,val
6989.jpg,76,pills,val
6990.jpg,45,comic books,test
6991.jpg,27,cups,train
6992.jpg,68,shoes,train
6993.jpg,90,sunglasses,test
6994.jpg,272,nail polish,test
6995.jpg,41,cartridges,train
6996.jpg,89,eggs,test
6997.jpg,78,boats,train
6998.jpg,84,stapler pins,train
6999.jpg,198,roof tiles,train
7.jpg,13,peppers,train
70.jpg,32,tomatoes,train
7000.jpg,65,comic books,test
7001.jpg,24,chopstick,train
7002.jpg,100,books,val_coco
7003.jpg,182,books,val_coco
7004.jpg,117,birds,val_coco
7005.jpg,290,bricks,train
7006.jpg,15,pills,val
7007.jpg,38,pencils,train
7008.jpg,22,jeans,train
7009.jpg,209,boxes,train
701.jpg,60,apples,test_coco
7010.jpg,151,lipstick,train
7011.jpg,44,birds,val_coco
7012.jpg,66,milk cartons,val
7013.jpg,139,pills,val
7014.jpg,82,cement bags,train
7015.jpg,141,sunglasses,test
7016.jpg,100,alcohol bottles,train
7017.jpg,61,pencils,train
7018.jpg,94,straws,train
7019.jpg,65,skateboard,val_coco
702.jpg,65,apples,test_coco
7020.jpg,51,alcohol bottles,train
7021.jpg,33,cartridges,train
7022.jpg,51,cups,train
7023.jpg,78,keyboard keys,test
7024.jpg,68,flower pots,val
7025.jpg,42,alcohol bottles,train
7026.jpg,96,oranges,train
7027.jpg,93,apples,test_coco
7028.jpg,214,shirts,val
7029.jpg,199,books,val_coco
703.jpg,44,apples,test_coco
7030.jpg,96,sunglasses,test
7031.jpg,12,pencils,train
7032.jpg,23,cereals,train
7033.jpg,83,birds,val_coco
7034.jpg,43,nail polish,test
7035.jpg,171,buffaloes,train
7036.jpg,187,go game,train
7037.jpg,63,cups,train
7038.jpg,125,alcohol bottles,train
7039.jpg,60,sticky notes,test
704.jpg,59,apples,test_coco
7040.jpg,266,cars,train
7041.jpg,24,boxes,train
7042.jpg,198,sheep,test_coco
7043.jpg,95,nail polish,test
7044.jpg,49,people,train
7045.jpg,55,cassettes,train
7046.jpg,145,boats,train
7047.jpg,54,sheep,test_coco
7048.jpg,288,bricks,train
7049.jpg,92,birds,val_coco
705.jpg,46,apples,test_coco
7050.jpg,33,comic books,test
7051.jpg,48,skateboard,val_coco
7052.jpg,52,mini blinds,train
7053.jpg,23,cans,train
7054.jpg,72,alcohol bottles,train
7055.jpg,24,plates,train
7056.jpg,77,deers,test
7057.jpg,52,mini blinds,train
7058.jpg,18,bowls,train
7059.jpg,99,roof tiles,train
706.jpg,90,apples,test_coco
7060.jpg,65,pills,val
7061.jpg,40,cartridges,train
7062.jpg,59,apples,test_coco
7063.jpg,17,books,val_coco
7064.jpg,276,go game,train
7065.jpg,16,elephants,test_coco
7066.jpg,55,mini blinds,train
7067.jpg,53,sticky notes,test
7068.jpg,25,mini blinds,train
7069.jpg,142,chairs,val_coco
7070.jpg,39,boxes,train
7071.jpg,44,sauce bottles,test
7072.jpg,48,stapler pins,train
7073.jpg,40,buffaloes,train
7074.jpg,18,buffaloes,train
7075.jpg,195,sheep,test_coco
7076.jpg,31,sauce bottles,test
7077.jpg,140,books,val_coco
7078.jpg,25,caps,train
7079.jpg,59,nail polish,test
708.jpg,15,apples,test_coco
7080.jpg,25,comic books,test
7081.jpg,36,chopstick,train
7082.jpg,128,sheep,test_coco
7083.jpg,17,mini blinds,train
7084.jpg,16,cups,train
7085.jpg,16,bowls,train
7086.jpg,42,alcohol bottles,train
7087.jpg,100,cassettes,train
7088.jpg,110,chairs,val_coco
7089.jpg,155,cars,train
709.jpg,132,apples,test_coco
7090.jpg,31,deers,test
7091.jpg,46,cars,train
7092.jpg,102,biscuits,train
7093.jpg,261,go game,train
7094.jpg,151,boxes,train
7095.jpg,50,sauce bottles,test
7096.jpg,19,apples,test_coco
7097.jpg,47,sticky notes,test
7098.jpg,49,comic books,test
7099.jpg,42,cement bags,train
71.jpg,23,tomatoes,train
710.jpg,16,apples,test_coco
7100.jpg,27,milk cartons,val
7101.jpg,36,bricks,train
7102.jpg,24,cars,train
7103.jpg,48,cars,train
7104.jpg,287,cars,train
7105.jpg,20,cups,train
7106.jpg,13,elephants,test_coco
7107.jpg,19,shirts,val
7108.jpg,64,sunglasses,test
7109.jpg,48,keyboard keys,test
711.jpg,27,apples,test_coco
7110.jpg,35,coins,train
7111.jpg,193,caps,train
7112.jpg,24,pencils,train
7113.jpg,35,bowls,train
7114.jpg,289,apples,test_coco
7115.jpg,351,cars,train
7116.jpg,78,skateboard,val_coco
7117.jpg,24,carrom board pieces,test
7118.jpg,33,nail polish,test
7119.jpg,59,shoes,train
712.jpg,67,apples,test_coco
7120.jpg,47,sticky notes,test
7121.jpg,111,pills,val
7122.jpg,21,books,val_coco
7123.jpg,29,sticky notes,test
7124.jpg,49,flower pots,val
7125.jpg,37,shirts,val
7126.jpg,45,comic books,test
7127.jpg,113,straws,train
7128.jpg,49,eggs,test
7129.jpg,104,keyboard keys,test
713.jpg,24,apples,test_coco
7130.jpg,52,mini blinds,train
7131.jpg,123,keyboard keys,test
7132.jpg,33,cups,train
7133.jpg,35,chairs,val_coco
7134.jpg,23,elephants,test_coco
7135.jpg,33,cement bags,train
7136.jpg,87,nail polish,test
7137.jpg,95,cassettes,train
7138.jpg,46,caps,train
7139.jpg,21,cassettes,train
714.jpg,100,apples,test_coco
7140.jpg,22,elephants,test_coco
7141.jpg,28,people,train
7142.jpg,30,lipstick,train
7143.jpg,121,milk cartons,val
7144.jpg,92,apples,test_coco
7145.jpg,24,eggs,test
7146.jpg,12,eggs,test
7147.jpg,210,bricks,train
7148.jpg,67,chairs,val_coco
7149.jpg,17,skateboard,val_coco
715.jpg,21,apples,test_coco
7150.jpg,118,lipstick,train
7151.jpg,148,zebras,train
7152.jpg,71,go game,train
7153.jpg,18,deers,test
7154.jpg,105,jeans,train
7155.jpg,69,flower pots,val
7156.jpg,87,caps,train
7157.jpg,20,plates,train
7158.jpg,12,pencils,train
7159.jpg,42,birds,val_coco
716.jpg,182,apples,test_coco
7160.jpg,49,lipstick,train
7161.jpg,36,stamps,test
7162.jpg,244,go game,train
7163.jpg,13,spoon,train
7164.jpg,83,pills,val
7165.jpg,234,plates,train
7166.jpg,34,caps,train
7167.jpg,217,markers,test
7168.jpg,66,bricks,train
7169.jpg,34,milk cartons,val
717.jpg,20,apples,test_coco
7170.jpg,19,pens,train
7171.jpg,13,legos,test
7172.jpg,15,stapler pins,train
7173.jpg,48,eggs,test
7174.jpg,96,legos,test
7175.jpg,38,eggs,test
7176.jpg,39,apples,test_coco
7177.jpg,42,oranges,train
7178.jpg,60,caps,train
7179.jpg,40,cups,train
7180.jpg,98,boats,train
7181.jpg,135,pills,val
7182.jpg,16,cars,train
7183.jpg,62,caps,train
7184.jpg,72,pencils,train
7185.jpg,40,mini blinds,train
7186.jpg,151,buffaloes,train
7187.jpg,50,pencils,train
7188.jpg,67,eggs,test
7189.jpg,130,people,train
719.jpg,17,apples,test_coco
7190.jpg,60,pencils,train
7191.jpg,43,cassettes,train
7192.jpg,19,carrom board pieces,test
7193.jpg,13,horses,val_coco
7194.jpg,25,cereals,train
7195.jpg,384,legos,test
7196.jpg,123,cans,train
7197.jpg,79,chairs,val_coco
7198.jpg,36,nail polish,test
7199.jpg,123,boxes,train
72.jpg,189,tomatoes,train
720.jpg,18,shoes,train
7200.jpg,56,sticky notes,test
