,Unnamed: 0.1,Unnamed: 0,filename,n_objects,class,split,threshold,prompt_notation,predicted_counts,generated_description
454,454,454,4298.jpg,44,green peas,test,0.01,a green pea,9,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
455,455,455,4300.jpg,83,green peas,test,0.01,a green pea,43,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
456,456,456,4301.jpg,44,green peas,test,0.01,a green pea,23,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
457,457,457,4302.jpg,131,green peas,test,0.01,a green pea,47,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
458,458,458,4303.jpg,191,green peas,test,0.01,a green pea,54,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
459,459,459,4304.jpg,15,green peas,test,0.01,a green pea,4,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
460,460,460,4305.jpg,77,green peas,test,0.01,a green pea,26,"A green pea is a small, round, green vegetable with a slightly curved shape. It has a smooth, glossy surface and a firm texture."
461,461,461,4405.jpg,12,hot air balloons,test,0.03,a hot air balloon,11,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
462,462,462,4406.jpg,12,hot air balloons,test,0.03,a hot air balloon,10,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
463,463,463,4407.jpg,69,hot air balloons,test,0.03,a hot air balloon,47,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
464,464,464,4408.jpg,14,hot air balloons,test,0.03,a hot air balloon,12,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
465,465,465,4409.jpg,9,hot air balloons,test,0.03,a hot air balloon,13,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
466,466,466,4412.jpg,10,hot air balloons,test,0.03,a hot air balloon,7,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
467,467,467,4413.jpg,11,hot air balloons,test,0.03,a hot air balloon,10,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
468,468,468,4414.jpg,11,hot air balloons,test,0.03,a hot air balloon,6,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
469,469,469,4415.jpg,16,hot air balloons,test,0.03,a hot air balloon,10,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
470,470,470,4416.jpg,13,hot air balloons,test,0.03,a hot air balloon,11,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
471,471,471,4417.jpg,63,hot air balloons,test,0.03,a hot air balloon,46,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
472,472,472,4418.jpg,30,hot air balloons,test,0.03,a hot air balloon,23,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
473,473,473,4419.jpg,15,hot air balloons,test,0.03,a hot air balloon,8,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
474,474,474,4421.jpg,8,hot air balloons,test,0.03,a hot air balloon,7,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
475,475,475,4422.jpg,10,hot air balloons,test,0.03,a hot air balloon,9,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
476,476,476,4423.jpg,12,hot air balloons,test,0.03,a hot air balloon,19,"A hot air balloon is a large, round, and colorful object that resembles a giant, inflatable balloon."
477,477,477,4492.jpg,12,skis,test_coco,0.05,a ski,17,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
478,478,478,4493.jpg,18,skis,test_coco,0.05,a ski,18,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
479,479,479,4494.jpg,26,skis,test_coco,0.05,a ski,42,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
480,480,480,4495.jpg,10,skis,test_coco,0.05,a ski,18,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
481,481,481,4496.jpg,13,skis,test_coco,0.05,a ski,16,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
482,482,482,4497.jpg,14,skis,test_coco,0.05,a ski,27,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
483,483,483,4498.jpg,12,skis,test_coco,0.05,a ski,9,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
484,484,484,4499.jpg,10,skis,test_coco,0.05,a ski,5,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
485,485,485,4500.jpg,8,skis,test_coco,0.05,a ski,7,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
486,486,486,4501.jpg,18,skis,test_coco,0.05,a ski,23,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
487,487,487,4502.jpg,21,skis,test_coco,0.05,a ski,24,"A ski is a long, narrow, and flat piece of equipment with bindings to secure the boots. It is typically made of lightweight materials such as wood, plastic, or composite materials."
488,488,488,4874.jpg,68,strawberries,test,0.05,a strawberry,65,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
489,489,489,4875.jpg,40,strawberries,test,0.05,a strawberry,42,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
490,490,490,4876.jpg,42,strawberries,test,0.05,a strawberry,30,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
491,491,491,4877.jpg,44,strawberries,test,0.05,a strawberry,34,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
492,492,492,4878.jpg,126,strawberries,test,0.05,a strawberry,88,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
493,493,493,4879.jpg,76,strawberries,test,0.05,a strawberry,80,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
494,494,494,4880.jpg,32,strawberries,test,0.05,a strawberry,34,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
495,495,495,4881.jpg,35,strawberries,test,0.05,a strawberry,27,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
496,496,496,4882.jpg,28,strawberries,test,0.05,a strawberry,29,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
497,497,497,4883.jpg,15,strawberries,test,0.05,a strawberry,11,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
498,498,498,4884.jpg,101,strawberries,test,0.05,a strawberry,77,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
499,499,499,4885.jpg,11,strawberries,test,0.05,a strawberry,8,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
500,500,500,4886.jpg,37,strawberries,test,0.05,a strawberry,34,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
501,501,501,4887.jpg,32,strawberries,test,0.05,a strawberry,17,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
502,502,502,4888.jpg,14,strawberries,test,0.05,a strawberry,11,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
503,503,503,4889.jpg,27,strawberries,test,0.05,a strawberry,27,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
